id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,regiao,id_produto,produto,categoria,quantidade,preco_unitario,desconto,previsao_entrega,data_entrega
ORD00135,,Cliente_216,Yasmin Costela,Pelotas,RS,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,4.0,949.0,0.037,2025-01-10,2025-01-09
ORD00136,2025-01-05,Cliente_218,Isabel Pereira,Vila Velha,ES,Sudeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.0721,2025-01-09,2025-01-14
ORD00137,2025-01-05,Cliente_237,Bryan Moreira,Serra,ES,Sudeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,4.0,124.91,0.0302,2025-01-10,2025-01-08
ORD00138,2025-01-05,Cliente_243,Laura da Cunha,Maringá,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.1036,2025-01-07,2025-01-07
ORD00139,2025-01-05,Cliente_244,Maria Vitória Martins,Rio de Janeiro,RJ,Sudeste,P0024,Memória Kingston Fury 16GB DDR5,Informática,4.0,389.9,0.0965,2025-01-12,2025-01-11
ORD00140,2025-01-05,Cliente_251,Dr. João Felipe Sales,Ribeirão Preto,SP,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.0772,2025-01-09,2025-01-11
ORD00141,2025-01-05,Cliente_275,Marina Caldeira,Porto Alegre,RS,Sul,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,,769.9,0.0426,2025-01-09,2025-01-09
ORD00142,2025-01-05,Cliente_280,Daniel da Luz,Santo André,SP,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.0862,2025-01-09,2025-01-07
ORD00143,2025-01-05,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0494,2025-01-09,2025-01-09
ORD00144,2025-01-05,Cliente_318,Laís Jesus,Tocantinópolis,TO,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.2222,2025-01-10,2025-01-09
ORD00145,2025-01-05,Cliente_340,Bruno Cardoso,Gravataí,RS,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0264,2025-01-10,2025-01-14
ORD00146,2025-01-05,Cliente_368,Bryan da Mota,Lagarto,SE,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,,549.9,0.0613,2025-01-12,2025-01-09
ORD00147,2025-01-05,Cliente_384,Brenda Monteiro,Santana,AP,Norte,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0614,2025-01-11,2025-01-13
ORD00148,2025-01-05,Cliente_405,Amanda Fogaça,Linhares,ES,Sudeste,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.065,2025-01-08,2025-01-08
ORD00149,2025-01-05,Cliente_430,Guilherme Silveira Gomes,Caxias do Sul,RS,Sul,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.1361,2025-01-08,2025-01-08
ORD00150,2025-01-05,Cliente_482,Vinicius Correia,Chapecó,SC,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,,428.99,0.2173,2025-01-10,2025-01-09
ORD00151,2025-01-05,Cliente_501,Júlia Mota,Contagem,MG,Sudeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,3.0,949.0,0.0155,2025-01-08,2025-01-07
ORD00152,2025-01-05,Cliente_540,Murilo Ferreira Costa,Pelotas,RS,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.042,2025-01-10,2025-01-09
ORD00153,2025-01-06,Cliente_003,Giovanna Aragão,Belém,PA,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0178,2025-01-13,2025-01-22
ORD00154,2025-01-06,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.1544,2025-01-11,2025-01-19
ORD00155,2025-01-06,Cliente_051,Maria Julia Pinto,Blumenau,SC,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0255,2025-01-09,2025-01-08
ORD00156,2025-01-06,Cliente_065,Letícia Porto,Santana,AP,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0455,2025-01-13,2025-01-12
ORD00157,2025-01-06,Cliente_067,Nicole Dias,Uberlândia,MG,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,4.0,129.86,0.0304,2025-01-11,2025-01-14
ORD00158,2025-01-06,Cliente_068,Stephany Moreira,Curitiba,PR,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0678,2025-01-09,2025-01-08
ORD00159,2025-01-06,Cliente_104,Clarice Rezende,Blumenau,SC,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0445,2025-01-10,2025-01-09
ORD00160,2025-01-06,Cliente_139,Sr. Daniel Pinto,Nova Iguaçu,RJ,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4.0,53.9,0.195,2025-01-11,2025-01-10
ORD00161,2025-01-06,Cliente_172,Luiz Gustavo Rocha,Porto Alegre,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,,174.9,0.0446,2025-01-10,2025-01-13
ORD00162,2025-01-06,Cliente_178,Arthur Azevedo,Caxias,MA,Nordeste,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,1.0,769.9,0.0256,2025-01-10,2025-01-10
ORD00163,2025-01-06,Cliente_200,Ian da Mata,Boa Vista,RR,Norte,P0019,Mouse Redragon Wireless,Informática,3.0,165.99,0.2317,2025-01-13,2025-01-12
ORD00164,2025-01-06,Cliente_205,Kevin Souza,Santa Rita,PB,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,2.0,53.9,0.0843,2025-01-12,2025-01-11
ORD00165,2025-01-06,Cliente_244,Maria Vitória Martins,Rio de Janeiro,RJ,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.1611,2025-01-10,2025-01-10
ORD00166,2025-01-06,Cliente_255,Anthony Pires,Caxias do Sul,RS,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0347,2025-01-10,2025-01-09
ORD00167,2025-01-06,Cliente_266,Caroline Carvalho,Cruzeiro do Sul,AC,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.054,2025-01-14,2025-01-14
ORD00168,2025-01-06,Cliente_299,Pietra Duarte,Parintins,AM,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,2.0,769.9,0.0319,2025-01-14,2025-01-13
ORD00169,2025-01-06,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.2656,2025-01-11,2025-01-11
ORD00170,2025-01-06,Cliente_301,Sarah Melo,Curitiba,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio ,1.0,899.0,0.0337,2025-01-11,2025-01-10
ORD00171,2025-01-06,Cliente_305,Ana Julia Pires,Uberlândia,MG,Sudeste,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.2753,2025-01-09,2025-01-12
ORD00172,2025-01-06,Cliente_323,Dr. João Pedro Carvalho,Boa Vista,RR,Norte,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0302,2025-01-14,2025-01-13
ORD00173,2025-01-06,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.1018,2025-01-12,2025-01-14
ORD00174,2025-01-06,Cliente_368,Bryan da Mota,Lagarto,SE,Nordeste,P0020,Teclado Mecanico Fizz,Informática,2.0,,0.0616,2025-01-11,2025-01-09
ORD00175,2025-01-06,Cliente_384,Brenda Monteiro,Santana,AP,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.0535,2025-01-13,2025-01-12
ORD00176,2025-01-06,Cliente_414,Stephany Melo,Timon,MA,Nordeste,P0019,Mouse Redragon Wireless,Informática,2.0,165.99,0.1261,2025-01-12,2025-01-11
ORD00177,2025-01-06,Cliente_499,Isabel Nogueira,Caicó,RN,Nordeste,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.0836,2025-01-12,2025-01-11
ORD00178,2025-01-06,Cliente_520,Isabella Fernandes,Santo André,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0547,2025-01-08,2025-01-07
ORD00179,2025-01-06,Cliente_528,Thiago Mata Mendes,Niterói,RJ,Sudeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0425,2025-01-10,2025-01-09
ORD00180,2025-01-07,Cliente_007,Helena Souza,Feira de Santana,BA,Nordeste,P0001,Samsung Galaxy A36,Smartphones e Tablets,3.0,1979.1,0.1203,2025-01-14,2025-01-12
ORD00181,2025-01-07,Cliente_059,Srta. Laura Caldeira,Gravataí,RS,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0488,2025-01-14,2025-01-16
ORD00182,2025-01-07,Cliente_066,Antônio Moraes,Cascavel,PR,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.291,2025-01-11,2025-01-12
ORD00183,2025-01-07,Cliente_151,Lorenzo Moura,Vitória da Conquista,BA,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0564,2025-01-16,2025-01-15
ORD00184,2025-01-07,Cliente_159,Dr. Igor Correia,Santa Rita,PB,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.049,2025-01-10,2025-01-12
ORD00185,2025-01-07,Cliente_177,Dra. Heloísa da Paz,São Paulo,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0665,2025-01-11,2025-01-16
ORD00186,2025-01-07,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.2657,2025-01-09,2025-01-08
ORD00187,2025-01-07,Cliente_247,João Moraes,Campinas,SP,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0482,2025-01-10,2025-01-09
ORD00188,2025-01-07, Cliente_247,João Moraes,Campinas,SP,Sudeste,P0025,Webcam Logitech Full HD,Informática,3.0,329.9,0.0675,2025-01-11,2025-01-08
ORD00189,2025-01-07,Cliente_259,Melissa da Rocha,São Bernardo do Campo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0413,2025-01-11,2025-01-09
ORD00190,2025-01-07,Cliente-309,Dra. Ana Laura Pires,Itajaí,SC,Sul,P0014,Projetor EPSON Powerlite Wide Screen,TV e Projeção,2.0,2742.13,0.2443,2025-01-11,2025-01-11
ORD00191,2025-01-07,Cliente_319,Catarina Silva,Tarauacá,AC,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,1.0,124.91,0.0244,2025-01-13,2025-01-13
ORD00192,2025-01-07,Cliente_319,Catarina Silva,Tarauacá,AC,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,,0.024,2025-01-13,2025-01-12
ORD00193,2025-01-07,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0406,2025-01-09,2025-01-13
ORD00194,2025-01-07,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1.0,949.0,0.0192,2025-01-12,2025-01-12
ORD00195,2025-01-07,Cliente_357,Amanda Araújo,Araguaína,TO,Norte,P0001,Samsung Galaxy A36,Smartphones e Tablets,2.0,1979.1,0.114,2025-01-14,2025-01-14
ORD00196,2025-01-07,Cliente_363,Diego Costela,Ananindeua,PA,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,2.0,1799.01,0.1382,2025-01-12,2025-01-12
ORD00197,2025-01-07,Cliente_373,Sr. Cauê Martins,Gravataí,RS,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.0609,2025-01-12,2025-01-12
ORD00198,2025-01-07,Cliente_392,Luiz Felipe Carvalho,Ponta Grossa,PR,Sul,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,1.0,129.86,0.0341,2025-01-09,2025-01-12
ORD00199,2025-01-07,Cliente-394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,,3049.99,0.2155,2025-01-13,2025-01-12
ORD00200,2025-01-07,Cliente_403,Laís da Paz,João Pessoa,PB,Nordeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0216,2025-01-11,2025-01-11
ORD00201,2025-01-07,Cliente_474,Benjamin Novaes,Joinville,SC,Sul,P0020,Teclado Mecanico Fizz,Informática,2.0,174.9,0.0432,2025-01-10,2025-01-14
ORD00202,2025-01-08,Cliente_099,Srta. Maria Luiza Rocha,Blumenau,SC,Sul,P0024,Memória Kingston Fury 16GB DDR5,Informática,3.0,389.9,0.095,2025-01-12,2025-01-12
ORD00203,2025-01-08,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0027,Caixa de Som Bluetooth JBL,Áudio,3.0,549.9,0.0589,2025-01-12,2025-01-12
ORD00204,2025-01-08,Cliente_195,Maria Luiza da Conceição,Belém,PA,Norte,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.0784,2025-01-17,2025-01-20
ORD00205,2025-01-08,Cliente_236,Anthony Rezende,Timon,MA,Nordeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,1.0,34.9,0.0374,2025-01-16,2025-01-14
ORD00206,2025-01-08,Cliente_264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,1.0,1799.01,0.1255,2025-01-16,2025-01-13
ORD00207,2025-01-08, Cliente_342 ,Vitor Gabriel Nascimento,Rio Branco,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.165,2025-01-14,2025-01-12
ORD00208,2025-01-08,cliente#409,Eloah Silva,Sobral,CE,Nordeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0809,2025-01-13,2025-01-12
ORD00209,2025-01-08,cliente_476,Gabriela Rodrigues Melo,Uberlândia,MG,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0405,2025-01-13,2025-01-13
ORD00210,2025-01-09,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.1335,2025-01-14,2025-01-13
ORD00211,2025-01-09,Cliente_024,Juliana Ferreira,Itacoatiara,AM,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,3.0,17.9,0.0648,2025-01-14,2025-01-11
ORD00212,2025-01-09,Cliente_058,Sr. Nathan Peixoto,Itacoatiara,AM,Norte,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2.0,949.0,0.019,2025-01-14,2025-01-14
ORD00213,2025-01-09,Cliente_059,Srta. Laura Caldeira,Gravataí,RS,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0266,2025-01-11,2025-01-15
ORD00214,2025-01-09,Cliente_069!!,Levi da Rosa,Porto Nacional,TO,Norte,P0012,"Soundbar Tomate MTS-2017, Bivolt",Áudio,4.0,769.9,0.0301,2025-01-14,2025-01-14
ORD00215,2025-01-09,Cliente_102,Dr. Miguel Cunha,Gravataí,RS,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,3.0,899.0,0.0325,2025-01-15,2025-01-13
ORD00216,2025-01-09,Cliente_108,Sr. Eduardo Moreira,Recife,PE,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,3.0,428.99,0.3463,2025-01-13,2025-01-14
ORD00217,2025-01-09,Cliente_109!!,Gustavo Henrique Cunha,Cantá,RR,Norte,P0022,Smartphone Motorola Edge 50 Neo,Smartphones e Tablets,1.0,2299.9,0.0998,2025-01-13,2025-01-12
ORD00218,2025-01-09,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.2038,2025-01-13,2025-01-12
ORD00219,2025-01-09,Cliente_126,Luiz Fernando da Costa,Juiz de Fora,MG,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,2.0,4604.0,0.0771,2025-01-15,2025-01-14
ORD00220,2025-01-09,Cliente_143,Cecília Barros,Londrina,PR,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,3.0,1072.0,0.0791,2025-01-13,2025-01-16
ORD00221,2025-01-09,Cliente_156,Lívia da Rocha,Cacoal,RO,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.0923,2025-01-16,2025-01-15
ORD00222,2025-01-09,Cliente_195,Maria Luiza da Conceição,Belém,PA,Norte,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.0718,2025-01-16,2025-01-16
ORD00223,2025-01-09,Cliente_222,João Gabriel Nunes,Vitória,ES,Sudeste,P0021,SSD Crucial 1TB NVMe M.2,Informática,4.0,449.0,0.0243,2025-01-14,2025-01-13
ORD00224,2025-01-09,Cliente_244,Maria Vitória Martins,Rio de Janeiro,RJ,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3.0,,0.1836,2025-01-15,2025-01-15
ORD00225,2025-01-09,Cliente_253,Mariane Lopes,Estância,SE,Nordeste,P0025,Webcam Logitech Full HD,Informática,1.0,329.9,0.0988,2025-01-14,2025-01-14
ORD00226,2025-01-09,Cliente_278,Bianca Pereira,Porto Nacional,TO,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.018,2025-01-16,2025-01-16
ORD00227,2025-01-09,Cliente_285,Maria Vitória Jesus,Vitória da Conquista,BA,Nordeste,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,3.0,124.91,0.0372,2025-01-15,2025-01-14
ORD00228,2025-01-09,Cliente_314,Nina Ramos,Laranjal do Jari,AP,Norte,P0027,Caixa de Som Bluetooth JBL,Áudio,2.0,549.9,0.0542,2025-01-13,2025-01-13
ORD00229,2025-01-09,Cliente_322,Ana Vitória Costela,Caxias do Sul,RS,Sul,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,4.0,34.9,0.1067,2025-01-11,2025-01-10
ORD00230,2025-01-09,Cliente_333,Isaac Lopes,Londrina,PR,Sul,P0018,"Monitor UHD Samsung 32""",Informática,1.0,1626.57,0.0415,2025-01-13,2025-01-11
ORD00231,2025-01-09,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,2.0,17.9,0.1912,2025-01-14,2025-01-12
ORD00232,2025-01-09,Cliente_368,Bryan da Mota,Lagarto,SE,Nordeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.098,2025-01-13,2025-01-11
ORD00233,2025-01-09,Cliente_402,Catarina Gonçalves,Niterói,RJ,Sudeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.1033,2025-01-13,2025-01-11
ORD00234,2025-01-10,Cliente_019,Gabriela da Paz,Uberlândia,MG,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,3.0,3049.99,0.1142,2025-01-14,2025-01-14
ORD00235,2025-01-10,Cliente_027,Davi Lucas Gomes,Ribeirão Preto,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.0526,2025-01-17,2025-01-16
ORD00236,2025-01-10,Cliente_029,Dr. Pedro Henrique da Cruz,São Paulo,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,4.0,549.9,0.032,2025-01-14,2025-01-13
ORD00237,2025-01-10,Cliente_062,Rodrigo da Paz,Uberlândia,MG,Sudeste,P0026,Cabo USB-C Trançado 2m,Acessórios Mobile,3.0,34.9,0.074,2025-01-14,2025-01-14
ORD00238,2025-01-10,Cliente_090,Caio Novaes,Blumenau,SC,Sul,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.1165,2025-01-14,2025-01-14
ORD00239,2025-01-10,Cliente_133,Isadora Novaes,Cachoeiro de Itapemirim,ES,Sudeste,P0013,"Projetor Smart Epson EpiqVision, FULL HD",TV e Projeção,1.0,3049.99,0.1602,2025-01-14,2025-01-19
ORD00240,2025-01-10,Cliente_137,Dra. Julia Castro,Rio de Janeiro,RJ,Sudeste,P0020,Teclado Mecanico Fizz,Informática,3.0,174.9,0.1339,2025-01-14,2025-01-14
ORD00241,2025-01-10,Cliente_145,Manuela Lopes,Londrina,PR,Sul,P0008,Película de Vidro 3D Galaxy A30s,Acessórios Mobile,4.0,17.9,0.1401,2025-01-15,2025-01-14
ORD00242,2025-01-10,Cliente_159,Dr. Igor Correia,Santa Rita,PB,Nordeste,P0006,Fone de ouvido Sem Fio QCY T27,Áudio,2.0,129.86,0.0391,2025-01-15,2025-01-14
ORD00243,2025-01-10,Cliente_264,Sr. Noah da Paz,Itacoatiara,AM,Norte,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0261,2025-01-16,2025-01-20
ORD00244,2025-01-10,Cliente_300,Dra. Maria Sophia Nogueira,Chapecó,SC,Sul,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,1.0,949.0,0.0227,2025-01-12,2025-01-12
ORD00245,2025-01-10,Cliente_327,Sra. Maria Eduarda Cardoso,Vila Velha,ES,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0858,2025-01-12,2025-01-11
ORD00246,2025-01-10,Cliente_330,Rebeca Farias,Cascavel,PR,Sul,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,2.0,1072.0,0.0962,2025-01-17,2025-01-18
ORD00247,2025-01-10,Cliente_337,Benício Fernandes,Castanhal,PA,Norte,P0002,Samsung Galaxy Tab S6 Lite,Smartphones e Tablets,3.0,1799.01,0.119,2025-01-15,2025-01-17
ORD00248,2025-01-10,Cliente_352,Eduarda Cardoso,Campinas,SP,Sudeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4.0,53.9,0.0672,2025-01-15,2025-01-13
ORD00249,2025-01-10,Cliente_360,Mariane Campos,Teresina,PI,Nordeste,P0011,"Soundbar Samsung com 2.1 canais, Dolby Digital",Áudio,1.0,1072.0,0.0925,2025-01-17,2025-01-17
ORD00250,2025-01-10,Cliente_387,Manuela Rezende,Chapecó,SC,Sul,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,2.0,1079.0,0.0704,2025-01-15,2025-01-14
ORD00251,2025-01-10,Cliente_394,Eduardo Oliveira,Ribeirão Preto,SP,Sudeste,P0027,Caixa de Som Bluetooth JBL,Áudio,1.0,549.9,0.046,2025-01-13,2025-01-13
ORD00252,2025-01-10,Cliente_402,Catarina Gonçalves,Niterói,RJ,Sudeste,P0018,"Monitor UHD Samsung 32""",Informática,2.0,1626.57,0.0639,2025-01-15,2025-01-15
ORD00253,2025-01-10,Cliente_500,Rodrigo Ramos,Rio de Janeiro,RJ,Sudeste,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0453,2025-01-15,2025-01-18
ORD00254,2025-01-10,Cliente_522,André Oliveira,Pelotas,RS,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.1811,2025-01-14,2025-01-13
ORD00255,2025-01-10,Cliente_545,Felipe Cardoso,Florianópolis,SC,Sul,P0025,Webcam Logitech Full HD,Informática,4.0,329.9,0.1064,2025-01-14,2025-01-15
ORD00256,2025-01-11,Cliente_008,Thales Pereira,Cascavel,PR,Sul,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,2.0,51.8,0.0635,2025-01-13,2025-01-12
ORD00257,2025-01-11,Cliente_013,Luiza Silva,Natal,RN,Nordeste,P0019,Mouse Redragon Wireless,Informática,4.0,165.99,0.0929,2025-01-15,2025-01-12
ORD00258,2025-01-11,Cliente_016,Sr. Thomas Nascimento,Tarauacá,AC,Norte,P0005,"Fone de Ouvido Sem Fio TWS, PHILIPS",Áudio,,124.91,0.0284,2025-01-19,2025-01-24
ORD00259,2025-01-11,Cliente_017,Vitor Gabriel Costa,Estância,SE,Nordeste,P0018,"Monitor UHD Samsung 32""",Informática,,1626.57,0.0439,2025-01-19,2025-01-18
ORD00260,2025-01-11,Cliente_025,Matheus Novaes,Joinville,SC,Sul,P0015,Fone de Ouvido Profissional AKG K92,Áudio,4.0,428.99,0.1932,2025-01-18,2025-01-18
ORD00261,2025-01-11,Cliente_067,Nicole Dias,Uberlândia,MG,Sudeste,P0015,Fone de Ouvido Profissional AKG K92,Áudio,2.0,428.99,0.1229,2025-01-16,2025-01-17
ORD00262,2025-01-11,Cliente_088,Bernardo Pereira,Olinda,PE,Nordeste,P0009,Smart TV 32” Philco LED Roku TV,TV e Projeção,2.0,949.0,0.0262,2025-01-16,2025-01-16
ORD00263,2025-01-11,Cliente_110,Rafaela Carvalho,Betim,MG,Sudeste,P0017,ACER Notebook Gamer Nitro,Informática,1.0,4604.0,0.0752,2025-01-13,2025-01-13
ORD00264,2025-01-11,Cliente_118,Bianca Pinto,Ponta Grossa,PR,Sul,P0016,Fone de Ouvido Profissional EDIFIER WH950NB,Áudio,1.0,899.0,0.0341,2025-01-15,2025-01-16
ORD00265,2025-01-11,Cliente_144,Evelyn Pinto,João Pessoa,PB,Nordeste,P0007,Película para iPhone 14Pro Anti impacto,Acessórios Mobile,1.0,51.8,0.155,2025-01-17,2025-01-14
ORD00266,2025-01-11,Cliente_163,Thiago Rodrigues,São Luís,MA,Nordeste,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,4.0,49.9,0.083,2025-01-17,2025-01-17
ORD00267,2025-01-11,Cliente_165,Maria Fernanda Teixeira,Duque de Caxias,RJ,Sudeste,P0025,Webcam Logitech Full HD,Informática,2.0,329.9,0.0628,2025-01-18,2025-01-15
ORD00268,2025-01-11,Cliente_167,Sophie da Cruz,Caucaia,CE,Nordeste,P0004,Carregador Turbo Tipo-C 50w,Acessórios Mobile,4.0,53.9,0.0824,2025-01-20,2025-01-18
ORD00269,2025-01-11,Cliente_194,Pedro Gomes,Pelotas,RS,Sul,P0003,Carregador Turbo USB-C 30W,Acessórios Mobile,3.0,49.9,0.0944,2025-01-17,2025-01-18
ORD00270,2025-01-11,Cliente_209,Eduarda Nunes,Recife,PE,Nordeste,P0010,"Smart TV LED 32""Samsung LED Tizen TV",TV e Projeção,1.0,1079.0,0.0625,2025-01-15,2025-01-15
